name,address,city,postcode,country,lat,lng,website,operator,phone,opening_hours
The Coach and Horses,13,London,SE10 9HZ,GB,51.4812645,-0.0090227,https://www.the-coach-and-horses.co.uk/,,+44 20 8293 0880,Mo-Sa 11:00-23:00; Su 12:00-22:30
The Spanish Galleon,48 Greenwich Church Street,London,SE10 9BL,GB,51.4816772,-0.0098856,https://www.spanishgalleon.co.uk/,,+44 20 8858 3664,Mo-We 10:30-23:00; Th 10:30-24:00; Fr 10:30-26:00; Sa 10:00-26:00; Su 10:00-23:00
The Admiral Hardy,7 College Approach,London,SE10 9HY,GB,51.4819384,-0.0091343,https://admiralhardygreenwich.co.uk/,,+44 20 8293 9535,Mo 12:00-19:00; Tu-We 12:00-21:00; Th-Sa 12:00-23:00; Su 12:00-20:00
The Gipsy Moth,60 Greenwich Church Street,London,SE10 9BL,GB,51.4822685,-0.0097961,https://www.thegipsymothgreenwich.co.uk/,,+44 20 8858 0786,Su-Th 12:00-23:00; Fr-Sa 12:00-00:00
Greenwich Tavern,1 King William Walk,London,SE10 9JH,GB,51.4798001,-0.0071684,https://www.greenwichtavern.co.uk/,,+44 20 8858 8791,
The Plume of Feathers,19 Park Vista,London,SE10 9LZ,GB,51.481845,-0.0011257,https://plumegreenwich.com/,,+44 20 8858 1661,Mo-Th 12:00-23:00; Fr 12:00-23:30; Sa 11:00-23:30; Su 12:00-22:30
O'Neill's,52 Tranquil Vale,London,SE3 0BH,GB,51.4667202,0.0078239,https://www.oneills.co.uk/national-search/london/blackheath,,+44 20 8463 9230,Mo-Th 12:00-23:00; Fr 12:00-24:00; Sa 10:00-24:00; Su 10:00-23:00
Thames Side Brewery,,London,,GB,51.4356523,-0.5144658,https://thamessidebrewery.co.uk/,,,
Daylight Inn,Station Square,Orpington,BR5 1LZ,GB,51.3893975,0.0751533,https://www.thedaylightinn.co.uk/,,,
The Duke of Wellington,94A Crawford Street,London,W1H 2HQ,GB,51.5193391,-0.1614773,https://thedukew1h.co.uk/,,,
Jono's,Cranbrook Road,Ilford,,GB,51.559642,0.0698741,,,,
The Chequers,2 High Street,Ilford,IG6 2DD,GB,51.5884349,0.0810853,https://www.thechequersbarkingside.co.uk/,,+44 20 3659 3948,Mo-Th 12:00-23:00; Fr-Sa 12:00-00:00; Su 12:00-23:00
The Tranquil Tiger,,London,,GB,51.4924675,-0.0653751,,,,Mo-Fr 12:00-23:00; Sa-Su 12:00-24:00
The Alfred Arms,22 Shenley Road,Borehamwood,WD6 1AE,GB,51.6542856,-0.2784736,,,,
The Lord Herbert,47 Herbert Road,London,SE18 3SZ,GB,51.4795761,0.0690296,,,+44 20 8854 6409,
The Mad Bishop & Bear,,London,,GB,51.5160154,-0.1769998,https://www.madbishopandbear.co.uk/,,,
Erins Hope,189 Edgware Road,London,NW9 6LP,GB,51.5871138,-0.2514525,,,,
Shuffleboard Bar London,37 Tavistock Place,London,,GB,51.5264877,-0.1243374,https://shuffleboardbars.com/london/,Generator London,,Mo-Su 12:00-23:00
Two Brewers,,London,,GB,51.6219773,0.1201361,,,,
Man on the Moon,,London,,GB,51.3526443,-0.0164885,,,,
Ghost Whale,70 Atlantic Road,London,SW9 8PX,GB,51.4609224,-0.111238,https://www.ghostwhalelondon.com,,+44 20 7207 1641,"Mo 16:00-20:00; Tu 16:00-21:00; We 16:00-23:00; Th-Sa 12:00-23:00; Su, PH 12:00-20:00"
Enid Street Tavern,87 Enid Street,London,,GB,51.4972723,-0.0716422,,,,
The Prince of Wales,117 Ewell Road,Surbiton,KT6 6AL,GB,51.3896258,-0.29768,https://www.princeofwalessurbiton.co.uk/,,,
Husk Brewery & Taproom,5 Silvertown Way,London,E16 1EA,GB,51.5133965,0.0094776,https://www.huskbrewing.com/,Husk Brewing Ltd,,Fr 17:00-23:00; Sa 13:00-20:00; Su 14:00-23:00
3 Locks Brewing Company,,London,,GB,51.5422013,-0.1433341,https://www.3locksbeer.com/,,,
Untraditional Pub,35 St James Street,London,E17 7FY,GB,51.5805937,-0.0322753,https://www.pillarsbrewery.com/pages/untraditional-pub,,+44 20 8521 5552,Tu 16:00-22:30; We 14:00-22:30; Th-Sa 12:00-22:30; Su 12:00-21:30; Mo off
The Greyhound,205 High Street,Bromley,BR1 1NY,GB,51.4064359,0.013411,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-greyhound-bromley,JD Wetherspoons,,
Great Beyond Brewery,417 Union Walk,London,,GB,51.5293915,-0.076803,https://greatbeyond.beer/,,,
CROL&CO,Tanner Street,London,SE1 3LE,GB,51.5004616,-0.0808232,https://www.crolandcocoffee.com/,,,
Feed the Yak,,London,,GB,51.4916783,-0.0963181,,,,
The Europa,171 Walton Road,East Molesey,KT8 0DX,GB,51.4010686,-0.3599326,,,,
Radnall Tavern,,London,,GB,51.3555302,-0.0203953,,,,
Chestnut Tree,Alderman's Hill,London,,GB,51.6178159,-0.1098123,,,,
Fox & Hounds,57 Plumstead Common Road,London,SE18 3AS,GB,51.4822347,0.0698498,,,,
"It ain't much, if it ain't Dutch",67-68 Enid Street,London,,GB,51.4979274,-0.0729433,,,,Th 17:00-22:00; Fr 15:00-22:30; Sa 12:00-22:30; Su 12:00-21:00
Hop Kingdom,16 Druid Street,London,SE1 2EY,GB,51.5019458,-0.0797555,https://hopking.org,,+44 20 3730 4129,Mo-Th 16:00-23:00; Fr-Sa 12:00-23:00; Su 12:00-22:00;
Westwood,,London,,GB,51.5095827,-0.2228276,,,,
Stanley's of Streatham,Streatham High Road,London,,GB,51.4365801,-0.1280279,,,,
Five Bells,68-70 Streatham High Road,London,SW16 1DA,GB,51.4362887,-0.1280882,,,,
One Inn the Wood,209 Petts Wood Road,Orpington,BR5 1LA,GB,51.390089,0.0738376,,,,
The White Swan,26 Old Palace Lane,Richmond,TW9 1PG,GB,51.4612183,-0.3112934,https://www.whiteswanrichmond.co.uk/,,+44 20 8940 0959,"Mo-Sa 12:00-23:00, Su 12:00-22:30"
The Captain Flinders,34-38 Eversholt Street,London,,GB,51.5289697,-0.1323497,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-captain-flinders,,,
The Laurels,,London,,GB,51.6038797,-0.3396724,,,,
Werewolf Beer,87 Randolph Street,London,NW1 0SR,GB,51.5415191,-0.1363874,https://www.werewolfbeer.com/,,,"We, Fr 16:00-21:00; Sa 12:00-21:00; Su 14:00-21:00"
Crate,14 Water Street,London,E14 5GX,GB,51.5028307,-0.0134968,,,,
The Bull Hotel,,London,,GB,51.308416,0.3115984,,,,
The Phoenix,Plough Lane,London,SW17 0NR,GB,51.4307605,-0.1869567,https://bythehorns.co.uk/plough-lane/,,,
Good Companion,Shenley Road,Borehamwood,WD6 1AH,GB,51.6566812,-0.2745026,https://www.craftunionpubs.com/good-companion-borehamwood,,,
Joyce,294 Brockley Road,London,SE4 2RA,GB,51.4591881,-0.0340818,https://joycebrockley.com/,,,Tu-Th 16:00-23:00; Fr 16:00-24:00; Sa 12:00-24:00; Su 12:00-23:00
Annie Twomeys,110-112 Chase Side,London,N14 5PH,GB,51.6335353,-0.1316385,,,+44 20 8882 3372,
Waxy O'Connor's London,14-16 Rupert Street,London,,GB,51.5107981,-0.1323302,https://waxyoconnorslondon.co.uk,,+442072870255,
Whelans,20 Richmond Road,Kingston Upon Thames,KT2 5EB,GB,51.4130392,-0.3004908,,,,
Three Compasses,62 High Street,London,N8 7NX,GB,51.5874988,-0.1186871,https://www.threecompasseshornsey.com/,,+44 20 3154 4646,Mo-Th 15:00-23:00; Fr 15:00-00:00; Sa 12:00-00:00; Su 12:00-23:00
North Eight,26 High Street,London,N8 7PB,GB,51.5872319,-0.1204597,,,+44 7958 688 191,Mo-Th 12:00-00:00; Fr-Sa 11:00-27:00; Su 11:00-00:00
The White Horse,4 Wembley Park Boulevard,Wembley,HA9 0HP,GB,51.5581683,-0.2807653,https://www.whitehorsewembley.co.uk/,,+44 20 8237 8037,Mo-Sa 12:00-23:00; Su 12:00-22:30
Flamingo Electric,,London,,GB,51.4617441,-0.1118766,,,,
Bricklayers Arms,31 Gresse Street,London,W1T 1QS,GB,51.517691,-0.1333706,,Samuel Smith,,Mo-Sa 11:00-23:00; Su 12:00-22:30
Ashbourne Bar and Restaurant,,London,,GB,51.529258,-0.2916185,,,,
VennStreet Records,78 Venn Street,London,,GB,51.4623566,-0.137969,https://www.vennstreetrecords.com/,,+44 20 3006 5911,"Mo-Tu,Su 17:00-24:00; We 17:00-01:00; Th-Sa 17:00-02:00"
The Ganton Arms,18-22 Ganton Street,London,W1F 7BU,GB,51.5130058,-0.1391809,,,+44 20 3813 5941,"Mo-We,Su 11:30-23:00; Th-Sa 11:30-24:00"
The Royal Standard,44 Vanbrugh Park,London,SE3 7JQ,GB,51.4767777,0.0187041,https://www.royalstandardblackheath.co.uk,,+44 20 8858 1533,Mo-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 12:00-22:30
The Princess of Wales,1a Montpelier Row,London,SE3 0RL,GB,51.469352,0.0104158,https://www.princessofwalespub.co.uk/,,+44 20 8852 5784,Mo-Sa 12:00-23:00; Su 12:00-22:30
Bob's Courtyard Bar,92A Balham High Road,London,SW12 9AG,GB,51.4461436,-0.1500124,https://www.postmarket.co.uk/,,,
The Leyton Engineer,256 High Road Leyton,London,E10 5QN,GB,51.5588363,-0.0075174,,Remarkable Pubs Ltd.,,Mo-We 16:00-23:00; Th 12:00-23:00; Fr 12:00-00:30; Sa 12:00-01:00; Su 12:00-23:00
Balham House,92A Balham High Road,London,SW12 9AG,GB,51.4462618,-0.1501313,https://www.postmarket.co.uk/,,,Mo-Su 18:00-23:00
The Crown,49 Tranquil Vale,London,SE3 0BS,GB,51.4665378,0.0071768,https://www.crownblackheath.co.uk/,,,Mo-Fr 12:00-23:00; Sa 11:00-23:00; Su 12:00-22:30
Katie's Bar,,London,,GB,51.5605361,-0.2526835,,,,
Wetherspoons - The Lion & The Unicorn,"The Sidings, Waterloo Station",London,SE1 7BH,GB,51.5028376,-0.1150963,https://www.jdwetherspoon.com/pubs/the-lion-the-unicorn-london/,,,
Goldwood,,London,,GB,51.5145461,-0.0908832,,,,
The Lamb,,London,,GB,51.6254907,-0.0636229,,,,
The Wren Tavern,67-69 Watling Street,London,,GB,51.5129827,-0.093276,,,,
The Blue Stoops,127-129 Kensington Church Street,London,W8 7LP,GB,51.5072365,-0.1948618,,,,"Mo-We 12:00-23:30, Th-Sa 12:00-24:00, Su 12:00-22:30"
Lingfield,11 Lingfield Crescent,London,,GB,51.4589403,0.0802428,,,,
Goodman's Field,87-91 Mansell Street,London,E1 8AP,GB,51.511524,-0.0727234,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/goodmans-field-tower-hamlets,,,
Lvls,Succession Walk,London,E3 2RX,GB,51.5405898,-0.0208404,https://www.lvls.london/,,,
The Shirker's Rest,9 Lewisham Way,London,SE14 6PP,GB,51.4754484,-0.0356579,,,,
Marquis of Granby,322 New Cross Road,London,SE14 6AG,GB,51.4755875,-0.0359293,,,+44 20 8692 3140,Mo-Th 14:00-24:00; Fr-Sa 12:00-25:00; Su 12:00-24:00
Jam Circus,120-122 Deptford High Street,London,SE8 4NS,GB,51.4783704,-0.025882,,,+44 20 8692 6859,Mo-Th 16:00-23:00; Fr 16:00-25:00; Sa 12:00-25:00; Su 12:00-22:30
The Fenchurch,72 Fenchurch Street,London,,GB,51.5126038,-0.0784658,,,,
The Bolter,Queen Street,London,,GB,51.5117408,-0.0926706,https://thebolter.co.uk/,,,
The Five Bells,155 New Cross Road,London,SE14 5DJ,GB,51.4754886,-0.0466889,https://www.craftunionpubs.com/five-bells-new-cross,Stonegate,,Mo-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 12:00-23:00
Beer Rebellion,129 Queen's Road,London,SE15 2NB,GB,51.4737143,-0.0586599,,,,
The Tiger,18-19 Camberwell Green,London,SE5 7AA,GB,51.4738085,-0.0926516,,,,
The Hermits Cave,28 Camberwell Church Street,London,SE5 8QU,GB,51.4738247,-0.0906436,,,,
Stormbird,25 Camberwell Church Street,London,SE5 8TR,GB,51.4740302,-0.0903889,https://stormbirdcamberwell.com,,,Mo 16:00-23:00; Tu-Fr 16:00-24:00; Sa 12:30-24:00; Su 12:30-23:00
The Joiners Arms,35 Denmark Hill,London,SE5 8RS,GB,51.4723805,-0.0928715,,,,
The Camberwell Arms,65 Camberwell Church Street,London,SE5 8TR,GB,51.4737308,-0.0883606,https://thecamberwellarms.co.uk/,,,"Mo 17:00-23:00, Tu-Th 12:00-23:00, Fr 12:00-24:00, Sa 11:00-24:00, Su 12:00-23:00"
Mondo Tap,86-92 Stewarts Road,London,SW8 4UG,GB,51.4746712,-0.1402311,https://mondobeer.com/location/tap-house/,,,We-Fr 17:00-23:00; Sa 13:00-23:00; Su 14:00-22:00
Feeney's 5 Lloyds Avenue,5 Lloyd's Avenue,London,EC3N 3AE,GB,51.5118019,-0.0774811,https://www.feeneyspubs.com/feeneys-5-lloyds-avenue,,,Mo-Sa 11:00-23:30
Three Falcons Indian Gastropub,Orchardson Street,London,NW8 8NG,GB,51.5241025,-0.1746223,https://threefalcons.com/,,,Mo-Su 12:00-23:00
BR3WERY Craft Brewing Co.,253 Beckenham Road,London,BR3 4RP,GB,51.4099147,-0.0456995,https://www.br3wery.com/new-index,,+44 20 3793 2765,Mo-Fr 16:00-22:00; Sa 14:00-22:00; Su 14:00-20:00
The Queens,26 Tottenham Lane,London,N8 9DE,GB,51.5809825,-0.1219242,https://www.thequeenscrouchend.co.uk/,,,Mo-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 12:00-23:00
The Fox at Crouch End,2 Park Road,London,N8 8TD,GB,51.5805629,-0.1239783,https://www.urbanpubsandbars.com/venues/the-fox-at-crouch-end,,+44 2081 610 388,Mo-Th 12:00-23:00; Fr-Sa 11:00-24:00; Su 11:00-22:30
Maynard Arms,70 Park Road,London,N8 8SX,GB,51.5817289,-0.1263171,https://www.maynardarmsn8.co.uk/,,+44 2083 416 283,Mo-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 12:00-22:30
The Railway Tavern,23 Crouch End Hill,London,N8 8DH,GB,51.5776486,-0.1244486,https://www.the-railwaytavern.co.uk/,,+44 20 8348 3396,Mo-We 16:00-23:00; Th-Sa 12:00-24:00; Su 12:00-23:00
The Brook House,240 Kingshill Avenue,Hayes,UB4 8BZ,GB,51.5323333,-0.4196516,https://www.craftunionpubs.com/brook-house-pub-hayes,Craft Union,,Mo-Sa 10:00-23:00; Su 12:00-23:00
The Ox,50 Clapham High Street,London,SW4 7UL,GB,51.4639376,-0.1326362,https://www.theoxclapham.com/,,+44 20 3011 2223,
The Elm Tree,,London,,GB,51.3920371,-0.3067248,https://www.elmtreesurbiton.co.uk/,,,Mo-Th 10:00-23:00; Fr-Sa 10:00-00:00; Su 10:00-22:00
The Red Lion,85 High Street,Thames Ditton,KT7 0SF,GB,51.3921126,-0.3319712,,,+44 20 8398 8662,
Eko Brewery and Taproom,"Unit 2A-2, 133 Copeland Park, Copeland Rd",London,SE15 3SN,GB,51.4697741,-0.0664803,,,,
No 58 Watling Street,58 Watling Street,Radlett,WD7 7NN,GB,51.6858202,-0.3185851,,,,
The Blue Maid,173 Borough High Street,London,SE1 1HR,GB,51.5025607,-0.0919382,https://www.thebluemaid.com/,,+442030074376,Mo-We 12:00-23:00; Th-Sa 12:00-00:00; Su 12:00-22:00
The Crown,176 Trafalgar Road,London,SE10 9TZ,GB,51.4850474,0.0047255,https://frontierpubs.co.uk/pub/the-crown/,,+44 20 3645 6126,Mo-Th 16:00-23:00; Fr 12:00-24:00; Sa 11:30-24:00; Su 12:00-22:30
Big J's Biltong Bar,29 Deptford High Street,London,SE8 4AD,GB,51.4757724,-0.0260653,,,+44 7472 692492,Mo-We 16:00-22:00; Th 16:00-23:00; Fr 16:00-24:00; Sa 14:00-24:00; Su 16:00-20:00
The Greyhound,82 Kew Green,Richmond,TW9 3AP,GB,51.4851724,-0.2861184,https://www.thegreyhoundkew.co.uk/,,,
The City Arms,,London,,GB,51.3909741,-0.322322,,,,
Royal George,85 Tanners Hill,London,SE8 4QD,GB,51.4719833,-0.0286184,,,,
The Little Crown,495 New Cross Road,London,SE14 6TJ,GB,51.4751413,-0.0268685,https://thelittlecrownpub.com/,,+44 20 8691 0601,Mo-Th 11:00-23:00; Fr-Sa 11:00-24:00; Su 12:00-22:30
Golden Goose,13-15 Leadenhall Market,London,,GB,51.5127425,-0.0830857,,,,
Duke of York,47 Borough Road,London,SE1 1DR,GB,51.4992357,-0.0996078,https://4and20restaurants.com/the-duke-of-york,Shepherd Neame,+44207 403 3590,Mo-Sa 11:00-23:00; Su 12:00-22:30
The Prince Of Greenwich,"70,72 Royal Hill",London,SE10 8RT,GB,51.4761817,-0.0098595,https://www.theprinceofgreenwichpub.com,,+44 20 8692 6089,Tu-Fr 16:00-23:00; Sa-Su 12:00-23:00
Richard I,"52,54 Royal Hill",London,SE10 8RT,GB,51.4765706,-0.0096161,https://www.richardthefirst.co.uk/,Youngs,+44 20 8692 2996,Mo-Sa 11:00-23:00; Su 12:00-22:30
Morden Arms,1 Brand Street,London,SE10 8SP,GB,51.4769854,-0.0115831,,,,
The Crown,43 Monmouth Street,London,WC2H 9DD,GB,51.5139431,-0.1268527,https://www.greeneking.co.uk/pubs/greater-london/crown,Greene King,,
The Two Brewers,40 Monmouth Street,London,WC2H 9EP,GB,51.5133646,-0.1272706,https://www.greeneking.co.uk/pubs/greater-london/two-brewers,Greene King,,
The Cross Keys,31 Endell Street,London,WC2H 9BA,GB,51.5145144,-0.1247394,,,,
The Lost Hour,217-219 Greenwich High Road,London,SE10 8NB,GB,51.4784371,-0.0114778,https://www.crafted-social.co.uk/lost-hour-greenwich,Stonegate,+44 20 8269 1411,Mo-We 12:00-23:00; Th 12:00-24:00; Fr 12:00-25:00; Sa 10:00-25:00; Su 10:00-23:00
The North Pole,131 Greenwich High Road,London,SE10 8JA,GB,51.4768597,-0.0167946,https://www.northpolegreenwich.co.uk/,,+44 20 8853 3020,Su-We 12:00-24:00; Th 12:00-24:30; Fr-Sa 12:00-25:00
The Black Kitchen,426-428 Streatham High Road,London,SW16 3PX,GB,51.4216049,-0.1291775,,,,
Glasshouse Stores,55 Brewer Street,London,,GB,51.5115163,-0.1353915,,,,
Duke of Argyll,37 Brewer Street,London,,GB,51.5118593,-0.1346803,,Samuel Smith,,
The Pineapple,53 Hercules Road,London,SE1 7DZ,GB,51.4971851,-0.1138818,https://www.thepineapple.pub/,,+44 20 7401 2860,Mo 12:00-22:00; Tu 12:00-23:00; We-Sa 12:00-24:00; Su 12:00-22:30
The Three Stags,67-69 Kennington Road,London,SE1 7PZ,GB,51.4966904,-0.1112741,https://www.threestagspub.com/,,,Mo-Sa 12:00-23:00; 12:00-22:30
Flowers of the Forest,14 Westminster Bridge Road,London,SE1 7QX,GB,51.4986975,-0.1065139,https://flowersoftheforest.co.uk/,,+44 20 7928 4445,Mo-Th 11:00-24:00; Fr-Sa 11:00-25:00; Su 11:00-23:00
Albert Arms,1 Gladstone Street,London,SE1 6EY,GB,51.4974018,-0.1039252,https://www.thealbertarms.co.uk/,,+44 20 3337 0313,Mo-Tu 16:00-22:00; We-Th 12:00-22:00; Fr-Sa 12:00-24:00; Su 12:00-20:30
The Steam Engine,41-42 Cosser Street,London,SE1 7BU,GB,51.4969202,-0.1126499,https://www.publove.co.uk/pubs/steam-engine,,+44 20 7928 0720,Su-Th 09:00-24:00; Fr-Sa 09:00-25:00
The Three Wishes,,London,,GB,51.6008201,-0.4092886,,,,
The Blenheim,7 Manor Green Road,Epsom,,GB,51.3405298,-0.2712811,,,,
The Lucky Anchor,18 Deptford High Street,London,SE8 4AF,GB,51.4754391,-0.0258346,,,,Mo-Th 15:00-24:30; Fr-Su 13:30-24:30
Camel & Artichoke,121 Lower Marsh,London,SE1 7AE,GB,51.5006988,-0.1132497,,,,Mo-Su 12:00-23:00
The Little Driver,125 Bow Road,London,E3 2AN,GB,51.5278226,-0.0225001,https://www.craftunionpubs.com/little-driver-bow,Stonegate,,
The Grenadier,18 Wilton Row,London,SW1X 7NR,GB,51.5014836,-0.154907,https://www.grenadierbelgravia.com,,+44 20 3205 2915,Mo-Sa 12:00-23:00; Su 12:00-22:00
The Alexandra,163 Parish Lane,London,,GB,51.4171804,-0.0511192,,,,
The Post Bar,316 High Road,London,N15 4BN,GB,51.588058,-0.0704832,https://www.thepostbar.co.uk/,,,
Three Colts Tavern,199 Cambridge Heath Road,London,E2 0EL,GB,51.5246889,-0.0551062,https://www.threecoltstavern.co.uk/,,,
Nag's Head,242 Camberwell Road,London,SE5 0DP,GB,51.4769011,-0.0941155,,,,
The Sun Wharf,,London,,GB,51.5055788,-0.0857864,,,,
Great Guns Social,96 Southwark Bridge Road,London,SE1 0EF,GB,51.5018437,-0.0980886,,,,
The Queen Victoria,,London,,GB,51.6580771,-0.2749195,,,,
The Mulberry Bush,89 Upper Ground,London,SE1 9PP,GB,51.5071257,-0.1103341,,,+44 20 7928 7940,Mo-Sa 11:00-23:00; Su 12:00-21:00
The Broadcast,,London,,GB,51.509913,-0.2247588,,,,
The Three Wishes,"20 Broadwalk, Pinner Road",Harrow,HA2 6ED,GB,51.5866606,-0.3620631,,,,
McCafferty's Bar,"25 Broadwalk, Pinner Road",Harrow,HA2 6ED,GB,51.5869148,-0.3623107,,,,
Sixes,,London,,GB,51.5214835,-0.1430944,,,,
The Abbey Arms,31 Wilton Road,London,SE2 9RH,GB,51.4907062,0.1210794,,,,"Mo,Tu 15:00-23:00; We-Sa 12:00-23:00; Su 12:00-22:00"
The Bush Tavern,,London,,GB,51.5029285,-0.2239108,https://thebushtavern.com/,,,
Bonnie Rogues,,London,,GB,51.4116178,-0.3002209,,,,
The Imperial,5 Leicester Street,London,WC2H 7BL,GB,51.5109748,-0.131033,https://www.greeneking.co.uk/pubs/greater-london/imperial,,,
the Bridge bar,,London,,GB,51.4651728,-0.1329012,,,,
Erin's,150-154 High Street,Beckenham,BR3 1EA,GB,51.4076715,-0.0273574,https://whelanspubs.co.uk/whelans-premium/erins/,,+44 208 650 0718,
The Bodhran,3 Vivian Avenue,London,NW4 3UT,GB,51.5825484,-0.2280084,https://www.thebodhranpub.com/,,+44 20 8201 5736,Su-Th 12:00-00:00; Fr-Sa 12:00-01:00
The Last Drop Inn,279 Eltham High Street,London,SE9 1TY,GB,51.4510008,0.063956,https://www.thelastdropinn.co.uk/,,+44 20 3623 6367,Tu-Th 17:00-22:30; Fr 17:00-23:00; Sa 14:00-23:00; Su 14:00-22:30
Chop Shop Tavern,141 Tilbury Road,London,E10 6RE,GB,51.5705831,-0.0099277,,,,
Jack Sparrow,52 Guildford Street,Chertsey,KT16 9BE,GB,51.3885985,-0.5071413,,,,
The Golden Ark Micropub,186 Addington Road,South Croydon,CR2 8LB,GB,51.3439859,-0.0614658,https://thegoldenark.co.uk/,,+44 20 8651 0700,Mo-Su 12:00-22:30
Big Penny Social,1 Priestley Way,London,E17 6AL,GB,51.5906095,-0.0415498,https://bigpennysocial.co.uk/,,+44 20 3700 1040,"Mo-We 12:00-23:00; Th 12:00-00:00; Fr,Sa 12:00-01:00; Su 12:00-22:00"
Watson's General Telegraph,108 Forest Hill Road,London,SE22 0RS,GB,51.451764,-0.0598629,https://www.watsonstelegraph.pub/,,,
Hart's Boat Yard,Portsmouth Road,Surbiton,KT6 4HJ,GB,51.3971462,-0.3117493,,,,
The Red Lion,640 High Road Leytonstone,London,E11 3AA,GB,51.5679117,0.0111631,https://theredlionleytonstone.com/,Antic London,,
East Putney Tavern,94-98 Upper Richmond Road,London,SW15 2SP,GB,51.4597422,-0.2111405,https://www.eastputneytavern.co.uk/,,+44 20 8780 0088,
The Alwyne Castle,83 St. Paul's Road,London,N1 2LY,GB,51.5465867,-0.0984813,https://www.thealwynecastleislington.co.uk,,+44 20 7359 7351,Mo-Sa 12:00-23:00; Su 12:00-22:30
The Florence,,London,,GB,51.5407654,-0.1019759,,,,
Queen Adelaide,35 Putney Bridge Road,London,SW18 1NP,GB,51.459882,-0.1993179,https://www.thequeenadelaide.co.uk/,Young & Co,+44 20 8874 1695,Mo-Th 11:00-23:00; Fr-Sa 11:00-00:00; Su 09:00-18:00
The Pig & Butcher,80 Liverpool Road,London,N1 0QD,GB,51.5373111,-0.1067434,https://thepigandbutcher.co.uk,,+44 20 7226 8304,Mo-We 12:00-23:00; Th-Sa 12:00-24:00; Su 12:00-23:00
The Drapers Arms,44 Barnsbury Street,London,N1 1ER,GB,51.5405284,-0.1084535,http://www.thedrapersarms.com/,,+44 20 7619 0348,
The Tattershall Castle,Victoria Embankment,London,SW1A 2HR,GB,51.5044913,-0.1225521,https://www.thetattershallcastle.co.uk/,Stonegate,,
The Railway Tavern,15 Liverpool Street,London,EC2M 7NX,GB,51.5175087,-0.0834156,https://www.greeneking-pubs.co.uk/pubs/greater-london/railway/,Greene King,+44 20 7283 3598,Mo-Su 11:00-23:00
Hope & Anchor,207 Upper Street,London,N1 1RL,GB,51.543248,-0.1034412,https://www.greeneking.co.uk/pubs/greater-london/hope-and-anchor,,+44 20 7354 1312,Mo-Th 12:00-23:00; Fr-Sa 12:00-01:00; Su 12:00-23:00
The Library,235 Upper Street,London,N1 1RU,GB,51.5446955,-0.1036583,https://www.crafted-social.co.uk/library-islington,Stonegate,,
Steam Passage Tavern,45-46 Upper Street,London,,GB,51.5350619,-0.104673,https://www.greatukpubs.co.uk/steam-passage-angel,Stonegate,,
The York,82 Islington High Street,London,,GB,51.5337544,-0.1049304,https://www.nicholsonspubs.co.uk/restaurants/london/theyorkislingtonlondon,Mitchells & Butlers plc,,
The Albion,10 Thornhill Road,London,,GB,51.5393363,-0.1094751,https://www.the-albion.co.uk/,,+44 20 7607 7450,
Archway Tavern,,London,,GB,51.5660295,-0.1350465,https://www.thearchwaytavern.co.uk/,,,
Bexley Park Sports and Social Club,Calvert Drive,Dartford,DA2 7GA,GB,51.4337951,0.1704005,,,,
Tarmon,270 Caledonian Road,London,N1 1BA,GB,51.538863,-0.1163745,,,,
The Crown,108 Blackfriars Road,London,SE1 8HW,GB,51.5014125,-0.1049272,,,+44 20 7928 3418,
Prince of Peckham,1 Clayton Road,London,SE15 5JA,GB,51.4736149,-0.0653738,https://princeofpeckham.co.uk/,,+44 20 7635 8844,"Mo-Th 16:00-00:30, Fr 16:00-02:30, Sa 12:00-02:30, Su 12:00-00:30"
Rattle & Hum,232-4 High Road,London,N22 8HH,GB,51.5985861,-0.1105071,,,,
Carpenters Arms,68-70 Whitfield Street,London,W1T 4EY,GB,51.5217801,-0.1364802,,,,Mo-We 12:00-23:00; Th 12:00-23:30; Fr 12:00-24:00; Sa 12:00-23:00; Su 12:00-22:00
Prince of Wales,2 Cleveland Terrace,London,W2 6LH,GB,51.5173439,-0.1801918,https://www.princeofwalespaddington.co.uk/index,,,
The Old Manor,,London,,GB,51.6966415,-0.1936945,https://www.the-old-manor.co.uk/,,,
Betsey Trotwood,56 Farringdon Road,London,EC1R 3BL,GB,51.523372,-0.1080579,,,,"Mo 12:00-23:00; Tu 12:00-23:30; We 12:00-24:00; Th,Fr 12:00-25:00; Sa 17:00-25:00"
