name,address,city,postcode,country,lat,lng,website,operator,phone,opening_hours
Symphony Rooms,,Leicester,,GB,52.6216423,-1.1398895,,,,
The Kneaded Pint,,Leicester,,GB,52.6747164,-1.1873948,,,,
The Crown,Western Boulevard,Nottingham,NG8 1PE,GB,52.9555139,-1.1921668,,The Pub People,,
Rose & Crown,500 Derby Road,Nottingham,NG7 2GW,GB,52.9475904,-1.183525,https://www.greeneking-pubs.co.uk/pubs/nottinghamshire/rose-crown/,Greene King,,
The Star Inn,22 Middle Street,Nottingham,NG9 1FX,GB,52.9248462,-1.2131975,https://www.starbeeston.co.uk/,,+441158545320,Mo-Su 12:00-23:00
The Castle,1 Castle Road,Nottingham,NG1 6AA,GB,52.9508482,-1.153327,https://www.thecastlenottingham.co.uk/,,,
The Lord Nelson,Lord Nelson Street,Nottingham,NG2 4FA,GB,52.9510721,-1.126143,,,,
Hugh Stewart Hall bar,,Nottingham,NG7 2QX,GB,52.9405876,-1.1960893,,,,
Cripps bar,,Nottingham,NG7 2RD,GB,52.9423398,-1.1949822,,,,
Vesper Bar - Willoughby Hall,,Nottingham,NG7 2QR,GB,52.9353123,-1.2048271,,,,
Hops@Lenton,,Nottingham,NG7 2RD,GB,52.9433151,-1.1992071,,,,Mo-Fr 11:30-23:00; Sa 19:30-23:00; Su 19:30-22:00
Derby hall bar,,Nottingham,NG7 2QT,GB,52.941583,-1.202323,,,,
Nightingale hall bar,,Nottingham,NG7 2QS,GB,52.9373919,-1.2069535,,,,
Faradays,23-27 Victoria Street,Nottingham,NG1 2EW,GB,52.9535128,-1.1455621,https://www.crafted-social.co.uk/faradays-nottingham,Stonegate,,
The Running Horse,16 Alfreton Road,Nottingham,NG7 3NG,GB,52.9565528,-1.1626249,,,,
Cock and Hoop,25-27 High Pavement,Nottingham,NG1 1HE,GB,52.9510183,-1.1442749,,Lace Market Hotel,,
Starting Gate,Candle Meadow,Nottingham,NG2 4DX,GB,52.9538985,-1.097136,https://www.greeneking.co.uk/pubs/nottinghamshire/starting-gate,,,
Stick and Pitcher,University Boulevard,Nottingham,NG7 2PS,GB,52.9333867,-1.1941538,,,,
Poet's Corner,19 Bridgeway Centre,Nottingham,NG2 2JD,GB,52.9435524,-1.1460421,,,,
Southbank - Nottingham City,12-18 Friar Lane,Nottingham,NG1 6DQ,GB,52.9527165,-1.1514683,,,,
The Rose,Moor Road,Nottingham,NG8 6NH,GB,52.9735869,-1.2263411,,,,
Lion Inn,44 Moseley Street,Nottingham,NG7 7FQ,GB,52.971852,-1.1725745,https://www.thelionatbasford.co.uk/,Pub People,+44 1159 793506,
The Gladstone,45 Loscoe Road,Nottingham,NG5 2AW,GB,52.9747952,-1.1524857,,,,
The Roundhouse Bar and Kitchen,Royal Standard Place,Nottingham,NG1 6FS,GB,52.9516913,-1.1551863,,,,
The Duke of Cambridge,548 Woodborough Road,Nottingham,NG3 5FH,GB,52.97698,-1.1358078,,,,
O'Neill's,8-9 Beastmarket Hill,Nottingham,NG1 6FB,GB,52.9530541,-1.1512112,,Mitchell & Butler,,
Barley Twist,91 Carrington Street,Nottingham,NG1 7FE,GB,52.9483055,-1.1475765,https://www.castlerockbrewery.co.uk/pubs/barley-twist/,Castle Rock Brewery,,
The Pride of Erin - Mechanics Arms,373 Alfred Street North,Nottingham,NG3 1AA,GB,52.9629583,-1.1492646,,,,
Crafty Crow,102 Friar Lane,Nottingham,NG1 6EB,GB,52.9511035,-1.1538098,,,,
The Joseph Else,11-12 South Parade,Nottingham,NG1 2JS,GB,52.9530026,-1.14972,,,,
Squares,6-9 Poultry,Nottingham,NG1 2HW,GB,52.9530729,-1.1478697,,,,
Mooch,,Nottingham,NG7 2RD,GB,52.9382068,-1.1939008,,,,
Malt Cross,16 St James's Street,Nottingham,NG1 6FG,GB,52.9530698,-1.1524066,https://www.maltcross.com/,,,
Peacock,Southchurch Drive,Nottingham,NG11 9FB,GB,52.9015818,-1.1777427,https://www.greeneking.co.uk/pubs/nottinghamshire/peacock,,,
The Kilpin Beer Café,10 Bridlesmith Walk,Nottingham,NG1 2HB,GB,52.952521,-1.1462105,https://thekilpin.co.uk/,,,
Slug and Lettuce,Burton Street,Nottingham,NG1 4DB,GB,52.9555823,-1.1501532,https://www.slugandlettuce.co.uk/cornerhouse-nottingham,,,
The Roebuck Inn,9-11 St. James's Street,Nottingham,NG1 6FH,GB,52.9529812,-1.1522602,,,,
Doctor's Orders,351 Mansfield Road,Nottingham,NG5 2DA,GB,52.9727323,-1.1523143,,,,Mo-Th 16:00-22:30; Fr-Su 12:00-22:30
Royal Oak,51 Nottingham Road,Nottingham,NG7 7AJ,GB,52.9745771,-1.1623917,,,,
The Barrel Drop,7 Hurts Yard,Nottingham,NG1 6JD,GB,52.9545579,-1.1525597,,info@phantompubs.com,,Mo-Su 12:00-22:00
The William Gunn,19 Radcliffe Road,Nottingham,NG2 5FF,GB,52.9379726,-1.1326433,https://www.thewilliamgunn.co.uk,,+44 115 648 5092,
The Good the Bad and the Drunk,78 Derby Road,Nottingham,NG1 5FD,GB,52.9554438,-1.1587198,,,,
Partizan Tavern,13-15 Manvers Street,Nottingham,NG2 4PB,GB,52.953347,-1.1369938,,,,
Annie's Ocean State Tavern,,Nottingham,NG1 1PR,GB,52.9519285,-1.1428548,,,,
O'Connors Irish Bar,33-35 Central Avenue,Nottingham,NG2 5GQ,GB,52.9316607,-1.126181,https://oconnorswb.co.uk,,+44 7944 515904,"Su-Th 10:00-23:00; Fr,Sa 10:00-01:00"
Yarn,Theatre Square,Nottingham,NG1 5ND,GB,52.9554703,-1.1512658,https://www.castlerockbrewery.co.uk/pubs/yarn/,,,
Neon Raptor,Avenue A,Nottingham,NG1 1DT,GB,52.9536611,-1.1382093,,Neon Raptor,,
The Good Fellow George,11-15 Alfreton Road,Nottingham,NG7 3JE,GB,52.9562494,-1.1626897,https://www.thegoodfellowgeorge.co.uk/,,,
The Shamrock Social,8 Carrington Street,Nottingham,NG1 7FF,GB,52.9493448,-1.1484552,,,,
Canalhouse,48-52 Canal Street,Nottingham,NG1 7EH,GB,52.9482809,-1.1485671,http://thecanalhouse.co.uk/,Castle Rock Brewery,+44 115 955 5060,Mo-We 11:00-23:00; Th 11:00-24:00; Fr-Sa 11:00-01:00; Su 11:00-22:30
The Ferry Inn,Main Road,Nottingham,NG11 7AA,GB,52.9348129,-1.157071,https://www.chefandbrewer.com/pubs/nottinghamshire/ferry-inn,,,
The Waters Edge,Castle Bridge Road,Nottingham,NG7 1GX,GB,52.9460288,-1.1666885,,Hungry Horse,,
Lady Bay,89 Trent Boulevard,Nottingham,NG2 5BE,GB,52.9387369,-1.1211301,https://www.greeneking-pubs.co.uk/pubs/nottinghamshire/lady-bay/,,+44 115 9811228,
Brewhouse & Kitchen,Arkwright Street,Nottingham,NG2 2GS,GB,52.9385918,-1.1376609,https://www.brewhouseandkitchen.com/venue/nottingham/,,,
Riverway,Arkwright Walk,Nottingham,NG2 2JU,GB,52.9423324,-1.1425463,,,,
The Embankment,282-284 Arkwright Street,Nottingham,NG2 2GR,GB,52.9393643,-1.1389584,http://www.embankmentnottingham.co.uk/,Castle Rock Brewery,+44 115 986 4502,
The March Hare,248 Carlton Road,Nottingham,NG3 2NB,GB,52.9581307,-1.1269042,,,,
Wheatsheaf,Sneinton Road,Nottingham,NG2 4PW,GB,52.9529523,-1.1348355,,,,
The Nurseryman,177 Derby Road,Nottingham,NG9 3AE,GB,52.9373806,-1.2264446,https://www.greeneking.co.uk/pubs/nottinghamshire/nurseryman,,,
The Gamston Lock,Radcliffe Road,Nottingham,NG2 6NP,GB,52.9315409,-1.1022884,,Marston's,,
The Griffin,Main Road,Nottingham,NG12 5NB,GB,52.8907288,-1.0906482,https://www.griffinplumtree.co.uk/,,,
The Larwood & Voce,Fox Road,Nottingham,NG2 6AJ,GB,52.9367284,-1.1307192,https://www.larwoodandvoce.co.uk/,,,
Stratford Haven,2 Stratford Road,Nottingham,NG2 6BA,GB,52.933644,-1.129758,https://www.castlerockbrewery.co.uk/pubs/stratford-haven/,Castle Rock Brewery,+44 115 982 5981,
Poppy and Pint,Pierrepont Road,Nottingham,NG2 5DX,GB,52.9350919,-1.1178643,https://www.castlerockbrewery.co.uk/pubs/poppy-pint/,Castle Rock Brewery,+44 115 981 9995,
The Test Match,Gordon Square,Nottingham,NG2 5LP,GB,52.9288227,-1.1253312,https://www.greeneking.co.uk/pubs/nottinghamshire/test-match-hotel,,,
The Willow Tree,Rufford Way,Nottingham,NG2 6LS,GB,52.9250454,-1.1106409,,,,
The Trent Bridge Inn,2 Radcliffe Road,Nottingham,NG2 6AA,GB,52.9371916,-1.1342011,https://www.jdwetherspoon.com/pubs/all-pubs/england/nottinghamshire/the-trent-bridge-inn-nottingham,,,"Mo,Tu,We,Th,Su 08:00-24:00; Fr,Sa 08:00-25:00"
Meadow Covert,Alford Road,Nottingham,NG12 4AT,GB,52.9157363,-1.1085619,https://www.greeneking.co.uk/pubs/nottinghamshire/meadow-covert,Greene King,,"Mo-Su,PH 11:00-22:00"
The Wolds,Loughborough Road,Nottingham,NG2 7HZ,GB,52.9233541,-1.1367209,,,,
Apple Tree,Compton Acres,Nottingham,NG2 7PA,GB,52.9128518,-1.1529892,,,,
The Dorset,8 Compton Acres,Nottingham,NG2 7RS,GB,52.9178456,-1.1529658,https://www.distinctiveinns.co.uk/the-dorset/,Distinctive Inns,,
Heart and Soul,54 Glasshouse Street,Nottingham,NG1 3LW,GB,52.9574233,-1.1464251,,,,
Salutation Inn,Hounds Gate,Nottingham,NG1 7AA,GB,52.9511215,-1.1516723,,,,
The Old Dog and Partridge,18 Lower Parliament Street,Nottingham,NG1 3DA,GB,52.9550509,-1.1463634,https://www.greeneking.co.uk/pubs/nottinghamshire/old-dog-and-partridge,,,
The Last Post,Foster Avenue,Nottingham,NG9 1AE,GB,52.9263371,-1.216902,https://www.jdwetherspoon.com/pubs/all-pubs/england/nottinghamshire/the-last-post-beeston,,,
Victoria Hotel,85 Dovecote Lane,Nottingham,NG9 1JG,GB,52.9202379,-1.2090809,http://www.victoriabeeston.co.uk/,,,
Fellows Morton and Clayton,54 Canal Street,Nottingham,NG1 7EH,GB,52.9483202,-1.1482904,https://fellowsnottingham.com/,,+44 115 822 6977,Mo-We 12:00-22:00; Th-Fr 12:00-23:00; Sa 11:00-23:00; Su 12:00-20:00
The Chequers Inn,17 High Road,Nottingham,NG9 4AF,GB,52.9221613,-1.2209091,,,,
Sir John Borlase Warren,1 Ilkeston Road,Nottingham,NG7 3GD,GB,52.9557509,-1.1623116,,,,
The Falcon Inn,1 Alfreton Road,Nottingham,NG7 3JE,GB,52.9560615,-1.1623591,http://www.thefalconinn.co.uk/,,+44 115 924 4635,"We-Th 17:00-23:00, Fr 14:00-23:00, Sa 12:00-23:00, Su 12:00-21:00"
Nags Head,140 Mansfield Road,Nottingham,NG1 3HW,GB,52.9619642,-1.150712,,,,
Riverside Bar,Riverside Road,Nottingham,NG9 1NA,GB,52.9130702,-1.2088387,https://www.beestonmarina.com/riverside-bar,,,
Rose of England,36-38 Mansfield Road,Nottingham,NG1 3GY,GB,52.9582225,-1.1487649,,,,
Lincolnshire Poacher,161-163 Mansfield Road,Nottingham,NG1 3FR,GB,52.9621638,-1.1514104,https://www.castlerockbrewery.co.uk/pubs/lincolnshire-poacher/,,+44 115 941 1584,
Six Barrel Drafthouse,14 Mansfield Road,Nottingham,NG1 3GX,GB,52.9575977,-1.1484654,https://sixbarreldrafthouse.co.uk/victoria/,Pub People Company,+44 1159 241628,
The Hop Merchant,64-68 Upper Parliament Street,Nottingham,NG1 2AG,GB,52.9551649,-1.1506329,,,,
Lillie Langtrys,4 South Sherwood Street,Nottingham,NG1 4BY,GB,52.9552577,-1.1506307,https://www.greatukpubs.co.uk/lillie-langtrys-nottingham,Stonegate,,
The Three Crowns,51 Upper Parliament Street,Nottingham,NG1 6LD,GB,52.9547096,-1.1517658,,,,
The Stage,7a Wollaton Street,Nottingham,NG1 5FW,GB,52.9549968,-1.152219,,,,
The Dragon,67 Long Row,Nottingham,NG1 6JE,GB,52.954096,-1.1531445,,,,
The Bell Inn,18 Angel Row,Nottingham,NG1 6HL,GB,52.9533771,-1.1520776,https://www.greeneking.co.uk/pubs/nottinghamshire/bell-inn,,,
The Wheelhouse,Russell Drive,Nottingham,NG8 2BH,GB,52.9548967,-1.2112577,,Greene King,,"Mo-Th 09:00-23:00, Fr 09:00-00:00, Sa-Su 09:00-23:00"
Navigation Inn,6 Wilford Street,Nottingham,NG2 1AA,GB,52.9479937,-1.1517357,,,,
King William IV,6 Eyre Street,Nottingham,NG2 4RG,GB,52.9530422,-1.1366905,,,,
Fox & Grapes,21 Southwell Road,Nottingham,NG1 1DL,GB,52.9536629,-1.1377208,,Castle Rock Brewery,,
The Newshouse,123 Canal Street,Nottingham,NG1 7HB,GB,52.9494472,-1.1434701,https://www.castlerockbrewery.co.uk/pubs/newshouse/,Castle Rock Brewery,+44 115 952 3061,"Mo-Sa 18:00-23:00, Su 12:00-23:00"
Newmarket,38 Lower Parliament Street,Nottingham,NG1 3BA,GB,52.9551081,-1.1445226,,,,
Bunkers Hill,36-38 Hockley,Nottingham,NG1 1FP,GB,52.9534697,-1.1400518,https://www.bunkershillnottingham.co.uk/,Pub People,+44 1159 100114,
The Bath Inn,1 Handel Street,Nottingham,NG3 1JE,GB,52.9553849,-1.1377337,,,,
The New Castle,8 Sneinton Road,Nottingham,NG2 4PA,GB,52.9534441,-1.1367459,,,,
Trent Navigation,17 Meadow Lane,Nottingham,NG2 3HS,GB,52.9411961,-1.1382424,https://www.trentnavigation.com/,,,
Nottingham Knight,Loughborough Road,Nottingham,NG11 6LS,GB,52.9080475,-1.1451106,https://www.greeneking.co.uk/pubs/nottinghamshire/nottingham-knight,,,
White Lion,24 Middle Street,Nottingham,NG9 1FX,GB,52.9249903,-1.2128454,https://www.lincolngreenbrewing.co.uk/thewhitelion,,,
Brew Tavern,Carrington Street,Nottingham,NG2 3AQ,GB,52.9465534,-1.1465203,https://brewcavern.co.uk/brew-tavern/,Brew Cavern,,"Su-Th 12:00-22:00, Fr-Sa 12:00-23:00"
The Vat and Fiddle,12-14 Queen's Bridge Road,Nottingham,NG2 1NB,GB,52.945706,-1.1483262,https://www.castlerockbrewery.co.uk/pubs/vat-and-fiddle/,Castle Rock Brewery,+44 115 985 0611,
Ye Olde Trip to Jerusalem,Brewhouse Yard,Nottingham,NG1 6AD,GB,52.9493284,-1.1526506,https://www.greeneking.co.uk/pubs/nottinghamshire/ye-olde-trip-to-jerusalem,,,
The Royal Children,50a Castle Gate,Nottingham,NG1 7AT,GB,52.9509487,-1.1514859,,,,
The Playwright,38 Shakespeare Street,Nottingham,NG1 4FQ,GB,52.9578158,-1.1510353,,,,
The Commercial Inn,19 Wollaton Road,Nottingham,NG9 2NG,GB,52.9281062,-1.2170862,,,,
The Thurland Hall,Thurland Street,Nottingham,NG1 3DR,GB,52.9537852,-1.1462986,https://www.craftunionpubs.com/thurland-hall-nottingham,Stonegate,,
Lloyds No.1 Bar,1 Carlton Street,Nottingham,NG1 1NL,GB,52.9537251,-1.1451216,,,,
Pitcher & Piano,High Pavement,Nottingham,NG1 1HN,GB,52.9508334,-1.1453644,http://www.pitcherandpiano.com/where-are-we/nottingham,,,
The Peacock,11 Mansfield Road,Nottingham,NG1 3FB,GB,52.9579158,-1.14922,,,,
Kean's Head,46 Saint Mary's Gate,Nottingham,NG1 1QA,GB,52.9513043,-1.1440404,https://www.castlerockbrewery.co.uk/pubs/keans-head/,Castle Rock Brewery,+44 115 947 4052,
The Horn in Hand,19-21 Goldsmith Street,Nottingham,NG1 5JT,GB,52.9560841,-1.1529774,,,,
Lord Roberts,24 Broad Street,Nottingham,NG1 3AN,GB,52.9546353,-1.1442096,,,,
The Beekeeper,Meadow Lane,Nottingham,NG9 5AE,GB,52.9180968,-1.2255552,https://www.hungryhorse.co.uk/pubs/nottinghamshire/beekeeper/,Greene King,,
Riverside Farm,Tottle Road,Nottingham,NG2 1RT,GB,52.9344019,-1.1621661,,,,
The Jesse Boot,85 High Road,Nottingham,NG9 2LE,GB,52.9284756,-1.2132855,https://www.craftunionpubs.com/jesse-boot-beeston,Stonegate,,
Boat and Horses,Trent Road,Nottingham,NG9 1LP,GB,52.9149848,-1.2032596,,,,
The Jolly Anglers,Meadow Road,Nottingham,NG9 1JS,GB,52.9172852,-1.202558,https://www.craftunionpubs.com/jolly-anglers-beeston,Stonegate,,
The Organ Grinder,21 Alfreton Road,Nottingham,NG7 3JE,GB,52.9563817,-1.1629194,,Blue Monkey,,
The Malt Shovel,1 Union Street,Nottingham,NG9 2LU,GB,52.9277409,-1.2133337,,,,
Crown Inn,20 Middle Street,Nottingham,NG9 1FY,GB,52.9248031,-1.2158894,https://www.everards.co.uk/our-pubs/crown-inn-beeston/,,,
The Pottle,1 Stoney Street,Nottingham,NG9 2LA,GB,52.9281381,-1.2140602,,,,
Totally Tapped,104 Chilwell Road,Nottingham,NG9 1ES,GB,52.9230085,-1.2200605,,,,
The Hop Pole,2 High Road,Nottingham,NG9 4AE,GB,52.9226635,-1.2207755,https://www.pubpeople.com/hop-pole,Pub People,+44 1159 251174,
The Fairham,Farnborough Road,Nottingham,NG11 8LT,GB,52.9004606,-1.1692242,,,,
Hand and Heart,65-67 Derby Road,Nottingham,NG1 5BA,GB,52.9554108,-1.1602236,,Pub People,+44 115 681 3444,
Raglan Road,69-73 Derby Road,Nottingham,NG1 5BA,GB,52.955482,-1.1604154,http://www.raglanroadbar.co.uk,,,
The Willow Tree,Nottingham Road,Nottingham,NG7 7DB,GB,52.9780398,-1.1695614,,,,
Turner's,335-337 Mansfield Road,Nottingham,NG5 2DA,GB,52.9723749,-1.1527102,,,,
The Beacon,563 Aspley Lane,Nottingham,NG8 5RX,GB,52.9727976,-1.2096142,,,,
The Grosvenor,Mansfield Road,Nottingham,NG5 2BY,GB,52.9706739,-1.1538022,https://www.greeneking.co.uk/pubs/nottinghamshire/grosvenor,,,
Crafty Teller,532 Mansfield Road,Nottingham,NG5 2FR,GB,52.9800261,-1.1468403,,,,
The Johnson Arms,59 Abbey Street,Nottingham,NG7 2NZ,GB,52.9423414,-1.1801572,http://www.johnsonarms.co.uk,,,
The Boat Inn,7-9 Priory Street,Nottingham,NG7 2NX,GB,52.9430742,-1.1795022,,,,Mo-Fr 12:00-23:00; Sa 14:00-23:00; Su 12:00-22:00
White Hart,29 Gregory Street,Nottingham,NG7 2LT,GB,52.9445688,-1.1791745,http://www.whitehartlenton.com/,,,Su-Th 12:00-24:00; Fr 12:00-01:00; Sa 12:00-01:30
The Hemlock Stone,Bramcote Lane,Nottingham,NG8 2QQ,GB,52.9485221,-1.2292805,,,,"Mo-Th 12:00-23:00; Fr,Sa 12:00-24:00; Su 12:00-22:30"
The White Horse,60 Church Street,Nottingham,NG11 6HD,GB,52.8910297,-1.151046,,,,
The Admiral Rodney,Wollaton Road,Nottingham,NG8 2AF,GB,52.9532363,-1.2208284,https://www.greeneking.co.uk/pubs/nottinghamshire/admiral-rodney,,,
The Angel Microbrewery,7 Stoney Street,Nottingham,NG1 1LG,GB,52.9533861,-1.1433708,http://angelmicrobrewery.com/,,,
Six Barrel Drafthouse,14 Carlton Street,Nottingham,NG1 1NN,GB,52.9533792,-1.1448156,https://sixbarreldrafthouse.co.uk/hockley/,Pub People,+44 1159 501798,
The Cross Keys,15 Byard Lane,Nottingham,NG1 2GJ,GB,52.9521029,-1.146235,https://thecrosskeysnottingham.com/,,,
New Foresters,18 Saint Ann's Street,Nottingham,NG1 3LX,GB,52.9575675,-1.1463201,http://www.newforesters.com/,,+44 115 958 0432,
The Loxley,24-26 Pelham Street,Nottingham,NG1 2EG,GB,52.9534798,-1.1464518,https://www.greatukpubs.co.uk/loxley-nottingham,Stonegate,,
Pit & Pendulum,17 Victoria Street,Nottingham,NG1 2EW,GB,52.9534831,-1.1460617,https://www.eerie-pubs.co.uk/pit-pendulum,Stonegate,,
Oz:Bar,19-23 St James's Street,Nottingham,NG1 6FH,GB,52.9526736,-1.1526375,,,,
Tap and Tumbler,33 Wollaton Street,Nottingham,NG1 5FW,GB,52.9550771,-1.153459,https://www.greeneking.co.uk/pubs/nottinghamshire/tap-and-tumbler,,,
Coach and Horses,15 Upper Parliament Street,Nottingham,NG1 2AP,GB,52.9549657,-1.1485302,,,,
The Gooseberry Bush,5 Peel Street,Nottingham,NG1 4GL,GB,52.9596357,-1.1559831,https://www.jdwetherspoon.com/pubs/all-pubs/england/nottinghamshire/the-gooseberry-bush-nottingham,,,
The Three Wheatsheaves,402 Derby Road,Nottingham,NG7 2GQ,GB,52.9489066,-1.1802447,,,,
New Engine House,Old Brickyard,Nottingham,NG3 6PB,GB,52.9664901,-1.1161267,,,,
The Crusader,Hartness Road,Nottingham,NG11 8SG,GB,52.9046062,-1.1913387,https://www.thecrusadernottingham.co.uk,,,
The Free Man,334-336 Carlton Hill,Nottingham,NG4 1JD,GB,52.9661797,-1.1092718,,,,
The Nags Head,106 Carlton Hill,Nottingham,NG4 1FN,GB,52.9665135,-1.0948085,,,,
Air Hostess,Stanstead Avenue,Nottingham,NG12 4EA,GB,52.9016386,-1.0980153,,,,
Red Lion,1 Easthorpe Street,Nottingham,NG11 6LB,GB,52.8928092,-1.1493787,,,,
Victoria Tavern,40 Wilford Road,Nottingham,NG11 6EQ,GB,52.8946259,-1.1497008,,,,
The Frame Breakers,23 High Street,Nottingham,NG11 6DT,GB,52.8918336,-1.1490656,,,,
The Three Crowns,23 Easthorpe Street,Nottingham,NG11 6LB,GB,52.8931645,-1.1474861,,,,
The Punchbowl,214 Porchester Road,Nottingham,NG3 6HG,GB,52.9738842,-1.1202087,,,,
Nags Head,14a Nuthall Road,Nottingham,NG8 5AZ,GB,52.9684391,-1.1840306,,,,
The Whitemoor,135 Nuthall Road,Nottingham,NG8 5BN,GB,52.9704672,-1.1851501,https://thewhitemoorpub.com/,,+44 115 998 5906,
The Wollaton,2B Lambourne Drive,Nottingham,NG8 1GR,GB,52.9555356,-1.2078046,https://www.thewollaton.co.uk/,The Moleface Pub Co,+44 115 928 8610,Mo-Th 12:00-23:00; Fr 12:00-24:00; Sa 09:00-01:00; Su 09:00-22:00
The Pheasant Inn,35 Prospect Street,Nottingham,NG7 5QE,GB,52.9621477,-1.1783572,,,,
The Beechdale,438 Beechdale Road,Nottingham,NG8 3FE,GB,52.9617336,-1.2016747,https://www.greeneking.co.uk/pubs/nottinghamshire/beechdale,,,
The Vine,25 Handel Street,Nottingham,NG3 1JE,GB,52.9554283,-1.1361551,,,,
The Clock,6 Craven Road,Nottingham,NG7 5GD,GB,52.9665086,-1.1749691,,,,
The Black & White Bull,Barrack Road,Newcastle upon Tyne,NE4 6BB,GB,54.9757483,-1.6273287,,,,
Bacchus,42-48 High Bridge,Newcastle upon Tyne,NE1 6BX,GB,54.9723347,-1.6111364,https://sjf.co.uk/our-pubs/the-bacchus/,Sir John Fitzgerald,+44 191 261 1008,Mo-Th 11:30-23:00; Fr-Sa 11:30-24:00; Su 12:00-22:30
The Peacock,,Newcastle,,GB,55.0000319,-1.6447226,,,,
The Charles Grey,118 Grey Street,Newcastle upon Tyne,NE1 6JG,GB,54.9738557,-1.612805,,,+44 191 261 5587,
The Holy Hobo,,Newcastle upon Tyne,NE2 1DB,GB,54.981273,-1.6059508,https://www.holyhobo.co.uk/,,+44 191 281 3010,
The Tanners Arms,1 Byker Bridge,Newcastle upon Tyne,NE1 2NS,GB,54.9747151,-1.5964272,https://www.thetannersarms.co.uk/,,,
The Cluny,36 Lime Street,Newcastle upon Tyne,NE1 2PQ,GB,54.9750974,-1.5917528,https://thecluny.com/,The Head Of Steam Ltd.,+44 191 230 4474,"Mo-Th 11:00-23:00; Fr,Sa 11:00-24:00; Su 11:00-22:30"
Newcastle Arms,57 St Andrews Street,Newcastle upon Tyne,NE1 5SE,GB,54.9732724,-1.6190062,,,,
Alfie's,2-4 Argyle Street,Newcastle upon Tyne,NE1 6PF,GB,54.9741826,-1.6038374,,,,
Rose & Crown,5-7 Newgate Street,Newcastle upon Tyne,NE1 5RE,GB,54.9714586,-1.6154834,https://www.craftunionpubs.com/rose-and-crown-newcastle-upon-tyne,Stonegate,,Mo-Su 10:00-00:00; Fr-Sa 10:00-01:00
Filthy's,22 - 24 Bigg Market,Newcastle upon Tyne,NE1 1UW,GB,54.9714986,-1.6145753,,,,
Sgt. Peppers,14 Vine Lane,Newcastle upon Tyne,NE1 7PW,GB,54.9775107,-1.6125613,,,,
The Dog & Parrot,52 Clayton Street West,Newcastle upon Tyne,NE1 4EX,GB,54.9685909,-1.620852,http://thedogandparrot.co.uk/,,+44 7772 742469,
The Hotspur,103 Percy Street,Newcastle upon Tyne,NE1 7RY,GB,54.9770974,-1.6151705,,,+44 191 232 4325,"Mo,Su 12:00-23:00; Tu-Th 11:00-23:00; Fr,Sa 11:00-24:00"
Madisons,10 Leazes Lane,Newcastle upon Tyne,NE1 4QT,GB,54.9750379,-1.6174929,,,,
Three Bulls Heads,57-59 Percy Street,Newcastle upon Tyne,NE1 7RN,GB,54.9757581,-1.6165783,https://www.greatukpubs.co.uk/three-bulls-heads-newcastle,Stonegate,,
The Magpie,Percy Street,Newcastle upon Tyne,NE1 7RA,GB,54.9754577,-1.6168981,http://magpienewcastle.co.uk/,,+44 191 221 2208,
Blanc,,Newcastle,,GB,54.9899908,-1.6044566,,,,
Billabong,64-78 Osborne Road,Newcastle upon Tyne,NE2 2AT,GB,54.9912718,-1.6038056,,,,
Spy,82-86 Osborne Road,Newcastle upon Tyne,NE2 2AP,GB,54.9916429,-1.6036445,,,,
The Canny Lad,63 Newgate Street,Newcastle upon Tyne,NE1 5RF,GB,54.9720524,-1.6171556,https://www.thecannylad.co.uk/newcastle,,,
Benton Ale House,Front Street,Newcastle upon Tyne,NE7 7XE,GB,55.0097281,-1.5768913,https://www.bentonalehousenewcastle.co.uk/,,,
Maiden Over,Low Heworth Lane,Gateshead,NE10 0YJ,GB,54.9527159,-1.5523655,,,,
The Azure Blue,100 Eastbourne Avenue,Gateshead,NE8 4NJ,GB,54.9503896,-1.6059785,,,,
Gateshead Corporation Social Club,357 Alexandra Road,Gateshead,NE8 4HX,GB,54.9507716,-1.6032947,,,,
Centurion,Neville Street,Newcastle upon Tyne,NE1 5DG,GB,54.968969,-1.6164319,,,,
The Forth,Pink Lane,Newcastle upon Tyne,NE1 5DW,GB,54.9695662,-1.6184731,https://www.theforthnewcastle.co.uk/,,+44 191 2326478,Su-We 12:00-23:00; Th 12:00-00:00; Fr 12:00-01:00; Sa 11:00-01:00
The Bodega,125 Westgate Road,Newcastle upon Tyne,NE1 4AG,GB,54.9705965,-1.6213603,https://sjf.co.uk/our-pubs/the-bodega/,Sir John Fitzgerald Ltd,,Mo-Th 12:00-23:00; Fr 12:00-24:00; Sa 11:00-24:00; Su 12:00-22:30
The Geordie Star,77-79 Westgate Road,Newcastle upon Tyne,NE1 1SQ,GB,54.970164,-1.6186772,https://www.geordiestar.co.uk/,,,
The Metropole,262 High Street,Gateshead,NE8 1AQ,GB,54.9617975,-1.6006573,,,,Mo-Th 10:00-23:00; Fri-Sa 10:00-12:00; Su 10:00-23:00
The Grey Nags Head,227-229 High Street,Gateshead,NE8 1AS,GB,54.9628882,-1.6006008,,,,
Offshore 44,32 Sandhill,Newcastle upon Tyne,NE1 3JF,GB,54.9686857,-1.6082362,https://offshore44.co.uk,The Red House,+44 191 2614432,Mo-Th 12:00-23:00; Fr-Sa 11:00-01:00; Su 11:00-23:00
